2012-04-18,107.650002,109.730003,107.650002,109.209999,4871700,93.578628
2012-04-17,107.900002,109.199997,106.720001,108.410004,5321000,92.893137
2012-04-16,107.919998,108.959999,106.160004,106.739998,6813500,91.462162
2012-04-13,106.160004,106.919998,105.239998,105.889999,6321600,90.733824
2012-04-12,102.169998,106.50,102.129997,106.440002,8973200,91.205105
2012-04-11,101.769997,102.50,100.50,101.75,6178100,87.186389
2012-04-10,103.540001,103.660004,99.800003,100.43,9162300,86.055322
2012-04-09,103.57,104.290001,102.800003,103.57,6335700,88.745889
2012-04-05,105.709999,107.139999,105.410004,105.870003,4576600,90.71669
2012-04-04,104.769997,106.839996,104.339996,106.260002,5583200,91.050868
2012-04-03,107.639999,108.089996,105.82,106.209999,5828000,91.008022
2012-04-02,105.989998,107.940002,105.040001,107.25,5211700,91.899166
2012-03-30,106.699997,106.93,105.580002,106.519997,4780300,91.273649
2012-03-29,103.620003,106.269997,103.480003,106.019997,8316800,90.845215
2012-03-28,107.959999,107.970001,103.550003,104.260002,10244900,89.337131
2012-03-27,108.68,109.57,107.879997,108.059998,4211400,92.593228
2012-03-26,108.800003,109.699997,108.120003,108.75,4570800,93.184469
2012-03-23,106.589996,108.610001,105.800003,107.830002,6025000,92.396152
2012-03-22,107.279999,107.940002,105.699997,106.43,9449700,91.196534
2012-03-21,110.849998,111.349998,109.00,109.00,7925000,93.398687
2012-03-20,111.989998,112.00,110.510002,110.760002,8086900,94.906777
2012-03-19,113.50,114.089996,112.779999,113.730003,4736500,97.451678
2012-03-16,114.019997,114.25,113.040001,113.580002,5776000,97.323147
2012-03-15,112.879997,113.480003,111.389999,113.449997,5316700,97.21175
2012-03-14,113.209999,113.449997,111.260002,112.269997,6181000,96.200644
2012-03-13,109.730003,113.379997,109.309998,113.300003,8077600,97.083225
2012-03-12,110.110001,110.949997,108.68,108.940002,6499200,93.347277
2012-03-09,110.879997,111.089996,109.800003,110.220001,6526500,94.444067
2012-03-08,109.589996,110.559998,108.660004,110.279999,6171200,94.495477
2012-03-07,106.660004,108.620003,106.32,108.279999,7385800,92.78174
2012-03-06,106.57,107.160004,105.199997,105.93,12630800,90.7681
2012-03-05,111.550003,111.900002,109.519997,110.089996,8392200,94.33267
2012-03-02,113.160004,113.940002,111.800003,112.489998,5404800,96.389156
2012-03-01,114.669998,115.379997,113.010002,113.389999,7465000,97.16034
2012-02-29,116.129997,116.400002,113.68,114.209999,6780300,97.862972
2012-02-28,115.809998,116.220001,115.199997,115.760002,4013200,99.191121
2012-02-27,114.839996,116.50,114.550003,115.629997,4909600,99.079724
2012-02-24,116.290001,116.949997,115.669998,116.00,4473500,99.396767
2012-02-23,115.879997,116.449997,115.00,116.199997,5064900,99.568138
2012-02-22,114.760002,116.449997,114.50,115.809998,5004800,99.23396
2012-02-21,114.50,116.440002,114.389999,115.00,7520200,98.539899
2012-02-17,114.379997,114.50,113.029999,113.949997,4296000,97.640184
2012-02-16,112.720001,114.050003,112.389999,113.959999,5456900,97.648754
2012-02-15,114.489998,114.699997,111.940002,112.529999,8201900,96.423432
2012-02-14,113.32,114.480003,113.209999,114.449997,6425000,98.068618
2012-02-13,112.699997,113.860001,111.68,113.699997,5702400,97.425967
2012-02-10,111.010002,111.779999,110.330002,111.75,6351700,95.755075
2012-02-09,114.389999,114.639999,112.589996,112.830002,7566200,96.680495
2012-02-08,113.82,114.330002,113.220001,114.040001,4123800,97.717306
2012-02-07,113.050003,114.099998,112.489998,113.809998,5139200,97.520223
2012-02-06,113.239998,114.25,112.800003,113.779999,5029600,97.494518
2012-02-03,112.169998,114.650002,111.900002,113.940002,10225500,97.63162
2012-02-02,110.800003,111.019997,109.860001,110.330002,5125400,94.538324
2012-02-01,110.75,111.389999,109.940002,110.519997,6737900,94.701124
2012-01-31,111.290001,112.00,108.709999,109.120003,7608300,93.501513
2012-01-30,110.019997,110.75,104.449997,110.410004,5968400,94.606875
2012-01-27,110.529999,111.980003,109.669998,111.279999,7835100,95.352346
2012-01-26,112.209999,114.00,110.699997,111.309998,18539000,95.378051
2012-01-25,106.00,109.279999,105.989998,109.050003,10649400,93.441533
2012-01-24,105.43,106.800003,105.150002,106.290001,5577300,91.076573
2012-01-23,105.910004,107.239998,105.639999,106.370003,7003800,91.145124
2012-01-20,105.349998,105.919998,104.839996,105.639999,6601100,90.519607
2012-01-19,104.650002,105.760002,103.629997,105.75,9464800,90.613863
2012-01-18,102.660004,104.50,102.50,104.260002,6794400,89.337131
2012-01-17,103.82,104.800003,103.32,103.370003,8864700,88.180359
2012-01-13,100.720001,102.699997,100.550003,102.480003,9914300,87.42114
2012-01-12,99.989998,102.040001,98.660004,101.940002,10471800,86.96049
2012-01-11,99.830002,100.449997,99.400002,99.639999,7226500,84.998459
2012-01-10,98.449997,99.980003,98.279999,99.959999,9545000,85.271437
2012-01-09,96.089996,97.410004,96.00,97.099998,6536300,82.831697
2012-01-06,96.029999,96.199997,95.32,95.760002,5474100,81.688606
2012-01-05,94.839996,96.160004,93.900002,95.519997,5555900,81.483868
2012-01-04,93.410004,95.510002,93.410004,94.849998,7335200,80.912322
2012-01-03,92.769997,95.110001,92.769997,93.980003,8177000,80.170168
2011-12-30,90.720001,91.419998,90.400002,90.599998,3279800,77.286836
2011-12-29,89.459999,90.860001,89.459999,90.580002,3570800,77.269777
2011-12-28,91.760002,91.800003,89.169998,89.370003,5248800,76.237581
2011-12-27,91.699997,92.379997,91.510002,91.550003,3216200,78.097242
2011-12-23,92.199997,92.419998,91.650002,92.25,3368600,78.694379
2011-12-22,92.029999,92.50,91.019997,91.809998,4766000,78.319032
2011-12-21,91.779999,92.010002,89.900002,91.629997,7177300,78.165482
2011-12-20,89.260002,91.900002,89.230003,91.730003,7844300,78.250793
2011-12-19,88.089996,89.720001,86.940002,87.25,7919100,74.429101
2011-12-16,88.82,89.510002,87.199997,87.199997,11556900,74.386445
2011-12-15,88.790001,88.879997,87.089996,87.699997,7645200,74.812973
2011-12-14,89.589996,89.800003,86.290001,87.00,13564500,74.215837
2011-12-13,94.040001,94.68,90.099998,90.980003,8464700,77.611001
2011-12-12,94.360001,94.50,92.309998,93.239998,6326700,79.538902
2011-12-09,93.629997,96.290001,93.440002,95.970001,7139000,81.867747
2011-12-08,94.339996,95.529999,92.599998,92.919998,7842300,79.265924
2011-12-07,94.980003,95.279999,93.800003,94.889999,8146300,80.946445
2011-12-06,96.620003,96.93,94.889999,95.959999,6443200,81.859214
2011-12-05,97.730003,97.970001,96.330002,96.849998,7484800,82.618433
2011-12-02,97.75,98.00,96.010002,96.290001,7897900,82.140724
2011-12-01,97.230003,98.00,95.760002,96.82,7491800,82.592843
2011-11-30,94.650002,97.910004,94.650002,97.879997,13076500,83.497079
2011-11-29,91.639999,91.82,90.449997,90.540001,6054600,77.235654
2011-11-28,90.349998,91.889999,89.989998,91.480003,8339500,78.037529
2011-11-25,87.300003,88.400002,86.629997,86.720001,3078700,73.976982
2011-11-23,89.389999,89.599998,87.43,87.760002,7643800,74.864161
2011-11-22,90.800003,91.220001,88.580002,89.989998,7490600,76.766471
2011-11-21,92.07,92.099998,89.470001,91.120003,9853100,77.730428
2011-11-18,94.540001,94.790001,93.150002,93.93,6065700,80.127512
2011-11-17,95.699997,96.059998,92.800003,93.809998,10084000,80.025143
2011-11-16,96.239998,98.199997,95.599998,95.75,8117500,81.680073
2011-11-15,96.209999,97.739998,95.800003,97.07,8760700,82.806106
2011-11-14,97.470001,98.07,95.879997,96.529999,8584900,82.345456
2011-11-11,93.57,96.199997,93.370003,96.129997,9818400,82.004232
2011-11-10,92.980003,93.400002,91.199997,92.199997,7323000,78.651723
2011-11-09,93.50,93.980003,91.150002,91.639999,11208500,78.174014
2011-11-08,95.959999,96.00,93.940002,95.889999,7316700,81.799501
2011-11-07,95.599998,96.25,93.389999,95.00,7285300,81.040282
2011-11-04,95.300003,95.989998,93.800003,95.739998,6818800,81.671541
2011-11-03,95.459999,96.349998,93.870003,96.00,11159000,81.893337
2011-11-02,93.029999,94.239998,92.199997,93.940002,9303400,80.136045
2011-11-01,90.00,93.00,89.00,91.629997,13543700,78.165482
2011-10-31,95.040001,95.629997,93.849998,94.459999,9273900,80.579631
2011-10-28,95.699997,97.949997,95.650002,96.849998,8699300,82.618433
2011-10-27,95.00,97.720001,94.610001,96.330002,13928100,82.174847
2011-10-26,91.82,92.25,90.019997,91.57,9747800,78.114301
2011-10-25,91.360001,92.489998,89.019997,89.889999,10711700,76.681167
2011-10-24,91.760002,92.900002,90.800003,91.769997,16383300,78.284909
2011-10-21,85.419998,87.50,85.300003,87.389999,11480300,74.548528
2011-10-20,83.900002,85.00,82.50,84.260002,9446500,71.878466
2011-10-19,84.669998,85.419998,83.07,83.559998,8731100,70.88892
2011-10-18,81.449997,85.57,80.760002,84.720001,13574600,71.87302
2011-10-17,84.830002,85.379997,81.330002,81.519997,10196700,69.158266
2011-10-14,82.849998,84.220001,82.389999,84.089996,7353700,71.338549
2011-10-13,81.220001,81.910004,80.339996,81.440002,7952500,69.090402
2011-10-12,82.010002,82.800003,81.059998,81.699997,10423700,69.310971
2011-10-11,78.080002,81.139999,77.949997,80.660004,17854600,68.428682
2011-10-10,77.269997,79.75,77.199997,79.129997,10302400,67.130687
2011-10-07,77.769997,77.790001,74.699997,75.519997,14024700,64.068108
2011-10-06,74.57,77.190002,73.599998,77.089996,15808200,65.400033
2011-10-05,72.839996,74.610001,71.489998,74.260002,9672300,62.99918
2011-10-04,68.75,72.760002,67.540001,72.540001,14700000,61.540001
2011-10-03,72.779999,73.589996,70.50,70.550003,10783200,59.851767
2011-09-30,73.459999,75.889999,73.230003,73.839996,10537000,62.642864
2011-09-29,76.889999,77.279999,73.199997,75.389999,10260900,63.957824
2011-09-28,78.129997,79.150002,74.879997,75.080002,9380700,63.694835
2011-09-27,79.25,79.849998,77.120003,77.669998,10814900,65.892083
2011-09-26,74.709999,77.00,73.239998,76.849998,10016400,65.196428
2011-09-23,73.440002,75.50,73.019997,73.860001,12104700,62.659835
2011-09-22,76.290001,76.559998,72.599998,73.900002,20947300,62.69377
2011-09-21,83.110001,83.389999,79.290001,79.360001,16459600,67.325812
2011-09-20,85.639999,85.769997,83.50,83.660004,8999300,70.973761
2011-09-19,83.919998,85.160004,82.330002,84.599998,8936500,71.771215
2011-09-16,87.459999,87.459999,85.209999,85.900002,10488600,72.874085
2011-09-15,86.650002,87.690002,85.769997,86.599998,8298500,73.467934
2011-09-14,85.610001,86.959999,82.529999,85.449997,10622100,72.492319
2011-09-13,83.849998,86.25,83.379997,85.019997,9802300,72.127524
2011-09-12,81.93,84.139999,81.25,83.870003,10842300,71.151916
2011-09-09,86.029999,86.25,83.139999,83.959999,11669500,71.228265
2011-09-08,87.32,88.980003,86.400002,87.040001,9947800,73.841214
2011-09-07,87.800003,88.709999,86.419998,88.690002,9318700,75.241008
2011-09-06,82.239998,86.019997,82.110001,85.699997,8647900,72.704409
2011-09-02,85.25,86.699997,84.370003,85.379997,11950700,72.432934
2011-09-01,91.190002,92.830002,88.279999,88.550003,10690900,75.122239
2011-08-31,91.75,93.82,89.889999,91.00,12664700,77.200717
2011-08-30,88.00,90.870003,87.360001,89.830002,9851600,76.208138
2011-08-29,87.110001,88.550003,86.349998,88.150002,7643500,74.782893
2011-08-26,82.190002,85.910004,81.050003,85.160004,9456900,72.2463
2011-08-25,86.239998,86.860001,82.800003,83.25,8204700,70.62593
2011-08-24,83.239998,85.709999,82.199997,85.400002,10137700,72.449905
2011-08-23,80.540001,83.00,79.800003,82.980003,11696900,70.396876
2011-08-22,82.940002,83.040001,79.559998,79.889999,9459400,67.775442
2011-08-19,81.919998,85.00,79.82,79.970001,13740200,67.843312
2011-08-18,84.449997,84.800003,81.50,83.330002,16793000,70.693801
2011-08-17,90.110001,90.800003,87.150002,87.639999,10620900,74.350228
2011-08-16,90.019997,90.370003,88.519997,89.349998,10816200,75.800922
2011-08-15,91.449997,92.800003,90.68,91.370003,10460200,77.514612
2011-08-12,91.059998,91.300003,88.809998,89.809998,11463400,76.191167
2011-08-11,85.139999,88.790001,83.940002,87.25,14157600,74.019369
2011-08-10,86.720001,87.199997,83.389999,83.510002,15335900,70.846506
2011-08-09,85.400002,87.599998,80.839996,87.480003,20473600,74.214494
2011-08-08,86.230003,88.160004,82.25,82.599998,21293000,70.074495
2011-08-05,92.129997,92.50,86.480003,90.989998,22791500,77.192231
2011-08-04,94.400002,94.709999,89.50,89.550003,18655000,75.970598
2011-08-03,97.919998,98.290001,93.540001,96.279999,16922200,81.680054
2011-08-02,99.550003,101.550003,97.120003,97.18,12058300,82.443579
2011-08-01,102.43,102.82,98.800003,100.720001,12865200,85.446772
2011-07-29,98.32,99.970001,97.279999,98.790001,12283000,83.809438
2011-07-28,101.510002,102.089996,99.449997,99.639999,9438000,84.530543
2011-07-27,104.43,104.610001,101.00,101.339996,10684500,85.972751
2011-07-26,105.910004,106.00,104.699997,105.199997,7155500,89.247419
2011-07-25,104.160004,106.300003,103.800003,105.660004,8662500,89.637671
2011-07-22,104.620003,106.480003,103.00,105.150002,25775600,89.205005
2011-07-21,111.050003,112.43,110.120003,111.599998,9340700,94.676922
2011-07-20,110.709999,110.980003,109.610001,110.309998,5761600,93.582537
2011-07-19,108.889999,109.970001,108.199997,109.639999,6674600,93.014138
2011-07-18,108.459999,108.470001,106.160004,107.800003,6878600,91.453159
2011-07-15,108.769997,109.360001,107.139999,109.360001,6660700,92.38635
2011-07-14,108.830002,110.50,107.00,107.580002,7394300,90.882623
2011-07-13,108.480003,110.419998,108.339996,108.639999,6819200,91.7781
2011-07-12,107.629997,108.459999,106.669998,106.93,7892700,90.333508
2011-07-11,108.410004,109.480003,107.25,108.160004,7568600,91.372604
2011-07-08,108.519997,110.410004,107.800003,110.410004,8293100,93.273383
2011-07-07,111.57,112.650002,111.25,111.629997,7403800,94.304023
2011-07-06,108.110001,110.120003,108.080002,110.080002,6933200,92.994601
2011-07-05,107.919998,108.779999,107.339996,108.43,6880200,91.600694
2011-07-01,106.150002,109.169998,105.75,108.620003,9153800,91.761207
2011-06-30,103.360001,106.93,103.32,106.459999,10598400,89.936455
2011-06-29,104.449997,104.489998,102.400002,103.360001,8642000,87.317604
2011-06-28,101.440002,104.07,101.400002,103.839996,7884300,87.7231
2011-06-27,99.959999,101.50,99.07,100.800003,5614400,85.154941
2011-06-24,101.050003,101.099998,99.440002,100.010002,8496400,84.487555
2011-06-23,97.900002,100.650002,96.949997,100.550003,10640900,84.943743
2011-06-22,101.169998,102.50,100.07,100.150002,7445100,84.605825
2011-06-21,99.419998,101.959999,99.059998,101.389999,9638100,85.653365
2011-06-20,96.489998,98.370003,96.050003,98.18,7484700,82.941586
2011-06-17,96.459999,96.940002,95.309998,95.949997,8314800,81.057699
2011-06-16,95.389999,96.860001,94.209999,95.459999,8886500,80.643753
2011-06-15,96.580002,97.360001,95.510002,95.650002,8143600,80.804266
2011-06-14,96.849998,98.449997,96.129997,97.860001,8479700,82.671253
2011-06-13,96.93,97.529999,94.720001,95.440002,9767400,80.62686
2011-06-10,98.800003,98.900002,96.419998,96.790001,9603600,81.767327
2011-06-09,98.290001,99.709999,98.220001,99.260002,6167600,83.853962
2011-06-08,99.209999,99.860001,97.769997,98.040001,9761100,82.823316
2011-06-07,101.239998,101.349998,99.809998,99.879997,6772200,84.377728
2011-06-06,100.25,101.610001,99.470001,99.860001,8092800,84.360835
2011-06-03,100.489998,102.489998,99.150002,101.099998,9508600,85.408374
2011-06-02,101.82,103.720001,101.309998,102.190002,9125300,86.3292
2011-06-01,104.970001,105.480003,101.00,101.239998,10597600,85.526645
2011-05-31,106.410004,106.599998,104.309998,105.800003,6641900,89.378896
2011-05-27,104.720001,105.360001,104.269997,104.599998,4511300,88.365143
2011-05-26,103.07,104.68,102.029999,104.190002,6640000,88.018782
2011-05-25,101.029999,103.93,100.779999,103.25,6193100,87.224676
2011-05-24,102.370003,102.949997,101.07,101.550003,7273300,85.788534
2011-05-23,101.309998,102.510002,100.370003,101.889999,10095100,86.07576
2011-05-20,105.239998,105.50,103.599998,104.330002,8656800,88.137052
2011-05-19,106.610001,106.870003,104.910004,105.300003,8613400,88.956501
2011-05-18,102.849998,105.50,101.779999,105.25,9472200,88.914259
2011-05-17,105.080002,105.230003,101.470001,102.080002,19186700,86.236272
2011-05-16,105.870003,108.269997,105.07,106.089996,8290800,89.62388
2011-05-13,109.470001,109.599998,106.019997,106.330002,9250400,89.826634
2011-05-12,109.199997,109.610001,107.00,108.629997,9274800,91.76965
2011-05-11,112.339996,112.349998,109.00,109.980003,9670400,92.910123
2011-05-10,112.760002,112.970001,111.860001,112.870003,4923900,95.351569
2011-05-09,110.800003,112.480003,110.370003,111.660004,5075800,94.329372
2011-05-06,111.519997,112.709999,110.169998,110.339996,7987300,93.214242
2011-05-05,110.080002,111.459999,108.389999,109.389999,8779100,92.411693
2011-05-04,113.220001,113.910004,109.940002,110.769997,8966500,93.577502
2011-05-03,114.120003,114.379997,112.739998,113.269997,6302000,95.68948
2011-05-02,116.239998,116.550003,113.919998,114.370003,7623600,96.618755
2011-04-29,115.400002,116.25,114.529999,115.410004,11800000,97.497339
2011-04-28,112.279999,112.699997,111.349998,112.639999,6262600,95.157264
2011-04-27,112.660004,112.699997,109.75,112.610001,6070600,95.131921
2011-04-26,110.150002,112.199997,109.849998,111.940002,6700000,94.565913
2011-04-25,109.239998,109.480003,107.949997,108.849998,3708600,91.955505
2011-04-21,109.00,109.50,108.410004,109.419998,4051200,92.437036
2011-04-20,107.940002,108.50,107.360001,108.279999,5317800,91.473974
2011-04-19,105.18,106.419998,104.639999,106.099998,7152000,89.260621
2011-04-18,105.580002,105.739998,102.160004,103.900002,11445300,87.40979
2011-04-15,108.080002,108.110001,106.800003,107.209999,5319100,90.194451
2011-04-14,106.82,107.769997,105.349998,107.580002,5770700,90.505729
2011-04-13,107.760002,107.970001,106.379997,107.629997,5835000,90.54779
2011-04-12,108.610001,109.019997,106.339996,106.57,8736300,89.656027
2011-04-11,110.019997,110.300003,108.32,109.07,5004400,91.759246
2011-04-08,110.540001,111.00,108.879997,109.82,5394700,92.390212
2011-04-07,110.720001,110.900002,109.080002,109.849998,8402700,92.41545
2011-04-06,112.849998,113.300003,110.860001,111.00,5715400,93.382932
2011-04-05,112.970001,113.160004,111.910004,112.309998,5338700,94.485016
2011-04-04,113.75,113.93,112.529999,113.379997,3883600,95.385194
2011-04-01,112.089996,113.589996,111.800003,113.120003,6092600,95.166464
2011-03-31,110.82,111.980003,110.82,111.349998,5168600,93.677381
2011-03-30,111.709999,111.720001,110.550003,111.529999,5616900,93.828813
2011-03-29,109.639999,110.790001,108.610001,110.540001,5767700,92.99594
2011-03-28,109.540001,110.489998,109.389999,109.400002,5445700,92.036873
2011-03-25,108.75,110.150002,108.699997,109.089996,7659000,91.776069
2011-03-24,107.900002,108.900002,106.949997,108.370003,8360800,91.170347
2011-03-23,106.080002,107.699997,105.639999,106.760002,7096400,89.815874
2011-03-22,107.059998,107.480003,106.029999,106.790001,7012000,89.841111
2011-03-21,106.900002,107.68,106.620003,107.589996,7688600,90.514138
2011-03-18,104.989998,105.639999,104.660004,105.059998,11512900,88.385681
2011-03-17,101.889999,103.309998,101.279999,103.120003,9854900,86.753587
2011-03-16,101.699997,102.610001,99.040001,100.400002,13046600,84.465284
2011-03-15,99.019997,101.379997,98.550003,100.75,11762200,84.759733
2011-03-14,102.589996,102.589996,100.389999,102.099998,7985500,85.89547
2011-03-11,97.739998,100.50,97.010002,100.019997,8172400,84.14559
2011-03-10,100.550003,100.75,98.099998,98.389999,11824400,82.774294
2011-03-09,103.589996,103.589996,101.800003,102.360001,6402200,86.114207
2011-03-08,101.889999,104.449997,101.18,104.129997,6165000,87.603283
2011-03-07,103.419998,104.199997,101.050003,102.129997,6002100,85.920708
2011-03-04,104.010002,104.199997,102.019997,103.040001,5677000,86.686283
2011-03-03,101.940002,104.43,101.919998,104.25,7413400,87.70424
2011-03-02,99.849998,102.120003,99.43,100.970001,5420000,84.944817
2011-03-01,103.370003,103.639999,99.349998,99.860001,7283700,84.010987
2011-02-28,102.720001,103.360001,101.529999,102.93,4010800,86.59374
2011-02-25,101.449997,102.639999,101.139999,102.00,4623200,85.811343
2011-02-24,99.93,101.910004,98.769997,100.57,6350900,84.608301
2011-02-23,101.910004,102.129997,98.040001,100.019997,8907600,84.14559
2011-02-22,104.860001,105.300003,101.529999,102.010002,8241900,85.819757
2011-02-18,103.860001,105.860001,103.449997,105.860001,8745400,89.058714
2011-02-17,103.32,103.760002,102.959999,103.360001,2993500,86.955494
2011-02-16,103.900002,104.410004,102.910004,103.550003,4852100,87.115341
2011-02-15,102.959999,103.110001,102.010002,103.00,4421900,86.65263
2011-02-14,103.559998,103.639999,102.800003,103.260002,4057400,86.871367
2011-02-11,100.290001,103.550003,100.199997,103.540001,6445100,87.106926
2011-02-10,99.279999,100.760002,98.75,100.599998,5634800,84.633539
2011-02-09,100.110001,100.449997,99.190002,99.790001,4800800,83.952098
2011-02-08,100.57,100.699997,99.309998,100.610001,5044700,84.641953
2011-02-07,99.620003,100.809998,99.489998,100.470001,5697900,84.524173
2011-02-04,99.010002,99.720001,98.699997,99.589996,6027100,83.783836
2011-02-03,99.239998,99.239998,98.150002,98.93,5032400,83.22859
2011-02-02,97.739998,99.269997,97.68,99.089996,6527600,83.363192
2011-02-01,97.349998,98.059998,96.50,98.010002,7553400,82.454607
2011-01-31,96.129997,97.199997,95.849998,97.010002,6012900,81.613319
2011-01-28,97.010002,97.199997,94.900002,95.68,7240800,80.494405
2011-01-27,97.099998,97.790001,95.519997,96.629997,11534600,81.293625
2011-01-26,94.93,96.160004,94.400002,95.75,6090700,80.553295
2011-01-25,94.389999,94.650002,92.970001,94.389999,5436900,79.409143
2011-01-24,92.709999,94.690002,92.510002,94.57,4615000,79.560575
2011-01-21,94.75,95.00,92.370003,92.75,6189000,78.029432
2011-01-20,94.900002,95.279999,93.309998,93.610001,7160800,78.75294
2011-01-19,96.339996,96.800003,95.150002,95.540001,6478100,80.376625
2011-01-18,94.160004,96.470001,93.940002,96.230003,8819200,80.957116
2011-01-14,93.940002,94.260002,93.110001,94.010002,4572500,78.719288
2011-01-13,94.089996,94.529999,93.699997,94.139999,4539900,78.828141
2011-01-12,94.589996,94.620003,93.43,93.489998,5699000,78.283862
2011-01-11,94.080002,94.699997,93.25,93.949997,5302800,78.669042
2011-01-10,93.209999,93.970001,92.510002,93.389999,4154500,78.200128
2011-01-07,93.860001,94.730003,92.800003,93.730003,4547800,78.484831
2011-01-06,94.709999,94.709999,93.300003,93.540001,4106300,78.325732
2011-01-05,93.269997,94.690002,92.989998,94.519997,4118100,79.146331
2011-01-04,94.639999,94.639999,92.300003,93.709999,6119300,78.46808
2011-01-03,94.379997,94.809998,94.110001,94.150002,5231500,78.836516
2010-12-31,93.830002,93.900002,93.309998,93.660004,2542700,78.426216
2010-12-30,93.559998,94.139999,93.519997,93.870003,2325500,78.602059
2010-12-29,93.75,94.220001,93.50,93.779999,2779400,78.526694
2010-12-28,94.279999,94.419998,93.07,93.690002,2991800,78.451336
2010-12-27,93.849998,94.199997,93.209999,94.07,2620200,78.769526
2010-12-23,94.290001,94.739998,94.00,94.449997,2206200,79.087717
2010-12-22,94.779999,94.779999,94.110001,94.57,2611800,79.188202
2010-12-21,93.699997,94.889999,93.239998,94.629997,4108200,79.238441
2010-12-20,93.370003,93.550003,92.529999,93.300003,3523200,78.12477
2010-12-17,93.400002,93.410004,92.25,92.589996,6467000,77.530245
2010-12-16,93.190002,93.650002,92.540001,93.199997,4863400,78.04103
2010-12-15,92.75,94.330002,92.660004,93.120003,8314300,77.974046
2010-12-14,92.190002,92.910004,91.510002,92.089996,4944100,77.11157
2010-12-13,90.650002,92.370003,90.199997,91.629997,6637100,76.72639
2010-12-10,89.790001,90.160004,89.389999,89.940002,3313200,75.311273
2010-12-09,90.129997,90.239998,89.019997,89.669998,3832300,75.085185
2010-12-08,90.260002,90.900002,89.290001,89.620003,5246500,75.043321
2010-12-07,89.949997,92.00,89.949997,90.349998,11247700,75.654583
2010-12-06,89.279999,89.68,88.57,89.199997,4341500,74.691629
2010-12-03,88.360001,89.489998,87.830002,89.379997,4996600,74.842352
2010-12-02,87.449997,88.889999,87.449997,88.620003,6349200,74.205971
2010-12-01,85.029999,87.800003,85.00,87.449997,8858600,73.226266
2010-11-30,82.830002,84.919998,82.760002,84.599998,7768400,70.83982
2010-11-29,83.709999,83.889999,82.550003,83.669998,5085700,70.061084
2010-11-26,83.830002,84.25,83.449997,84.129997,2520700,70.446264
2010-11-24,83.25,84.790001,83.25,84.690002,5865900,70.915185
2010-11-23,83.279999,83.379997,82.010002,82.629997,5739200,69.190239
2010-11-22,83.879997,84.349998,82.790001,84.00,6411200,70.337411
2010-11-19,83.089996,83.980003,82.510002,83.970001,5740500,70.312291
2010-11-18,82.50,83.43,82.269997,83.110001,6638700,69.59217
2010-11-17,80.559998,81.449997,80.010002,81.169998,5402900,67.967709
2010-11-16,81.879997,82.18,79.699997,80.370003,12510000,67.297832
2010-11-15,79.889999,83.580002,79.800003,81.82,15814200,68.511987
2010-11-12,81.839996,82.529999,80.040001,81.040001,6156900,67.858855
2010-11-11,81.730003,82.660004,81.519997,82.440002,5006000,69.031147
2010-11-10,82.160004,82.839996,81.300003,82.459999,5944000,69.047891
2010-11-09,83.199997,83.470001,81.410004,81.910004,6030100,68.587352
2010-11-08,83.25,83.550003,82.400002,83.120003,4283800,69.600545
2010-11-05,83.25,83.839996,82.93,83.540001,6271600,69.952231
2010-11-04,80.82,83.279999,80.760002,83.18,13044100,69.650784
2010-11-03,79.82,79.949997,78.550003,79.879997,5771800,66.887526
2010-11-02,79.989998,80.43,79.519997,79.75,4941400,66.778673
2010-11-01,78.970001,80.18,78.510002,79.269997,7470500,66.376742
2010-10-29,77.610001,78.75,77.580002,78.599998,4563900,65.815719
2010-10-28,78.870003,79.00,76.779999,77.739998,7055800,65.095597
2010-10-27,78.199997,78.410004,77.120003,78.220001,6782800,65.497528
2010-10-26,78.110001,79.059998,77.870003,78.650002,6240500,65.857589
2010-10-25,78.709999,80.00,78.50,79.050003,6484700,66.19253
2010-10-22,78.760002,78.910004,77.860001,78.330002,6445800,65.589637
2010-10-21,80.989998,81.199997,77.510002,78.889999,17736900,66.058551
2010-10-20,78.900002,80.779999,78.809998,80.32,9662300,66.88753
2010-10-19,78.970001,79.709999,77.769997,78.550003,9857200,65.413542
2010-10-18,79.949997,80.510002,79.660004,80.239998,6542700,66.820907
2010-10-15,80.279999,80.470001,79.00,79.75,6522900,66.412855
2010-10-14,80.489998,80.830002,79.269997,79.910004,5663900,66.5461
2010-10-13,80.360001,81.190002,80.080002,80.290001,8493200,66.862548
2010-10-12,79.75,79.75,78.300003,79.339996,10034200,66.071419
2010-10-11,80.029999,80.75,79.510002,79.980003,4593700,66.604394
2010-10-08,79.410004,81.00,78.93,80.370003,14296600,66.929171
2010-10-07,79.459999,79.790001,77.849998,78.739998,8978100,65.571763
2010-10-06,79.599998,79.900002,78.480003,79.080002,6252200,65.854906
2010-10-05,78.480003,79.760002,78.199997,79.400002,7140300,66.121389
2010-10-04,78.019997,78.260002,76.510002,77.269997,6418700,64.3476
2010-10-01,78.290001,78.879997,77.529999,78.220001,8540800,65.138729
2010-09-30,80.040001,80.080002,78.209999,78.68,11940800,65.521799
2010-09-29,79.599998,80.00,79.419998,79.989998,7939900,66.612717
2010-09-28,79.440002,79.940002,78.43,79.669998,7784800,66.346233
2010-09-27,79.699997,79.980003,78.900002,79.540001,8361900,66.237976
2010-09-24,77.800003,79.93,77.620003,79.730003,14218600,66.396203
